image_path,filename,class,label,phash
data/raw/busi/images/malignant_id_195.png,malignant_id_195.png,malignant,1,a4d08f0f3034eeb7
data/raw/busi/images/malignant_id_196.png,malignant_id_196.png,malignant,1,b9f1868ecc04f8ea
data/raw/busi/images/malignant_id_197.png,malignant_id_197.png,malignant,1,f1870ee8a281deba
data/raw/busi/images/malignant_id_198.png,malignant_id_198.png,malignant,1,8e8fbcb878707262
data/raw/busi/images/malignant_id_199.png,malignant_id_199.png,malignant,1,b6e1410a29a7b6b7
data/raw/busi/images/malignant_id_2.png,malignant_id_2.png,malignant,1,c0939d9c4deb4b51
data/raw/busi/images/malignant_id_20.png,malignant_id_20.png,malignant,1,a4c09a396ed6a4e7
data/raw/busi/images/malignant_id_200.png,malignant_id_200.png,malignant,1,80d47f5f632c3c92
data/raw/busi/images/malignant_id_201.png,malignant_id_201.png,malignant,1,a3a1dede3c394183
data/raw/busi/images/malignant_id_202.png,malignant_id_202.png,malignant,1,b1f0c38f8dccc4e4
data/raw/busi/images/malignant_id_203.png,malignant_id_203.png,malignant,1,e6f8898f2e060e7a
data/raw/busi/images/malignant_id_204.png,malignant_id_204.png,malignant,1,e7e6ba1919129a2e
data/raw/busi/images/malignant_id_205.png,malignant_id_205.png,malignant,1,a183875ec8fcb4b2
data/raw/busi/images/malignant_id_206.png,malignant_id_206.png,malignant,1,b098c86f273f33c8
data/raw/busi/images/malignant_id_208.png,malignant_id_208.png,malignant,1,e1e084971e76636b
data/raw/busi/images/malignant_id_209.png,malignant_id_209.png,malignant,1,b981445fafa33239
data/raw/busi/images/malignant_id_21.png,malignant_id_21.png,malignant,1,9d9e6f6ba2a46062
data/raw/busi/images/malignant_id_210.png,malignant_id_210.png,malignant,1,f9960a6967de9c80
data/raw/busi/images/malignant_id_22.png,malignant_id_22.png,malignant,1,e7d498796b238d84
data/raw/busi/images/malignant_id_23.png,malignant_id_23.png,malignant,1,f9c9c226371a9c8d
data/raw/busi/images/malignant_id_24.png,malignant_id_24.png,malignant,1,f4908b6f2c10b3bb
data/raw/busi/images/malignant_id_25.png,malignant_id_25.png,malignant,1,f3928e4d3c38f0e1
data/raw/busi/images/malignant_id_26.png,malignant_id_26.png,malignant,1,d1a22ebdddd81d10
data/raw/busi/images/malignant_id_27.png,malignant_id_27.png,malignant,1,cdd86225156e6b8b
data/raw/busi/images/malignant_id_28.png,malignant_id_28.png,malignant,1,8dd26225656b6a9b
data/raw/busi/images/malignant_id_29.png,malignant_id_29.png,malignant,1,dac8c52133b7bc8c
data/raw/busi/images/malignant_id_3.png,malignant_id_3.png,malignant,1,95cb623539f82267
data/raw/busi/images/malignant_id_30.png,malignant_id_30.png,malignant,1,f2c2cb09bcb8b9a1
data/raw/busi/images/malignant_id_31.png,malignant_id_31.png,malignant,1,bd95c243452f6e70
data/raw/busi/images/malignant_id_32.png,malignant_id_32.png,malignant,1,a2c0d8082f772fe7
data/raw/busi/images/malignant_id_33.png,malignant_id_33.png,malignant,1,b09e4c5956b4ad87
data/raw/busi/images/malignant_id_35.png,malignant_id_35.png,malignant,1,9d9ce3c3e561405b
data/raw/busi/images/malignant_id_36.png,malignant_id_36.png,malignant,1,a1b0f0735333278f
data/raw/busi/images/malignant_id_37.png,malignant_id_37.png,malignant,1,bcbc9e4b59130393
data/raw/busi/images/malignant_id_38.png,malignant_id_38.png,malignant,1,e19a5ca5b2309f8d
data/raw/busi/images/malignant_id_40.png,malignant_id_40.png,malignant,1,a7f5d0482e2cb2b3
data/raw/busi/images/malignant_id_41.png,malignant_id_41.png,malignant,1,ec87b231755ccc83
data/raw/busi/images/malignant_id_43.png,malignant_id_43.png,malignant,1,c2c2cf3d3ca2ca8e
data/raw/busi/images/malignant_id_44.png,malignant_id_44.png,malignant,1,ade9da1a968468cd
data/raw/busi/images/malignant_id_45.png,malignant_id_45.png,malignant,1,e9c6083999b4a7b3
data/raw/busi/images/malignant_id_46.png,malignant_id_46.png,malignant,1,bcea4908c8c9e3e7
data/raw/busi/images/malignant_id_47.png,malignant_id_47.png,malignant,1,b4ccc881a3b6bada
data/raw/busi/images/malignant_id_48.png,malignant_id_48.png,malignant,1,f5e4881a1b9b92ec
data/raw/busi/images/malignant_id_49.png,malignant_id_49.png,malignant,1,a4a6cbd9d938c2c6
data/raw/busi/images/malignant_id_50.png,malignant_id_50.png,malignant,1,eec084b438d3d3d3
data/raw/busi/images/malignant_id_53.png,malignant_id_53.png,malignant,1,f99406c9d95989e6
data/raw/busi/images/malignant_id_54.png,malignant_id_54.png,malignant,1,9bf97086c686a9b8
data/raw/busi/images/malignant_id_55.png,malignant_id_55.png,malignant,1,8fef30e0f0a4832f
data/raw/busi/images/malignant_id_56.png,malignant_id_56.png,malignant,1,86c8c8b7b35e14b5
data/raw/busi/images/malignant_id_57.png,malignant_id_57.png,malignant,1,97cb483515156dec
data/raw/busi/images/malignant_id_58.png,malignant_id_58.png,malignant,1,99e3ca941d9dc8d2
data/raw/busi/images/malignant_id_59.png,malignant_id_59.png,malignant,1,bfad46063a39d04d
data/raw/busi/images/malignant_id_6.png,malignant_id_6.png,malignant,1,91806e3f7963266e
data/raw/busi/images/malignant_id_60.png,malignant_id_60.png,malignant,1,b7f248486d05e5e9
data/raw/busi/images/malignant_id_61.png,malignant_id_61.png,malignant,1,b68a09fce4a079d3
data/raw/busi/images/malignant_id_62.png,malignant_id_62.png,malignant,1,b1a38f1c3c1a4bf1
data/raw/busi/images/malignant_id_63.png,malignant_id_63.png,malignant,1,e3879c48e0eb2397
data/raw/busi/images/malignant_id_64.png,malignant_id_64.png,malignant,1,d1948442facfb3b1
data/raw/busi/images/malignant_id_67.png,malignant_id_67.png,malignant,1,d181047e6e673ba5
data/raw/busi/images/malignant_id_68.png,malignant_id_68.png,malignant,1,a9c5d2d82c4bf4b4
data/raw/busi/images/malignant_id_69.png,malignant_id_69.png,malignant,1,a0809958933fe7e7
data/raw/busi/images/malignant_id_70.png,malignant_id_70.png,malignant,1,e0808e4d993fb3b3
data/raw/busi/images/malignant_id_71.png,malignant_id_71.png,malignant,1,a4f4ca8bb93d7430
data/raw/busi/images/malignant_id_72.png,malignant_id_72.png,malignant,1,eba7959991786262
data/raw/busi/images/malignant_id_73.png,malignant_id_73.png,malignant,1,99df62c0c6b3c18d
data/raw/busi/images/malignant_id_74.png,malignant_id_74.png,malignant,1,b5ca70e08793c3d3
data/raw/busi/images/malignant_id_75.png,malignant_id_75.png,malignant,1,a184d44e5e969abb
data/raw/busi/images/malignant_id_76.png,malignant_id_76.png,malignant,1,d0c4c0c78f8dd9d9
data/raw/busi/images/malignant_id_79.png,malignant_id_79.png,malignant,1,bdd0c34b0eb4b478
data/raw/busi/images/malignant_id_82.png,malignant_id_82.png,malignant,1,a3c3d54c7c38998b
data/raw/busi/images/malignant_id_83.png,malignant_id_83.png,malignant,1,a7dc98236754b8d1
data/raw/busi/images/malignant_id_84.png,malignant_id_84.png,malignant,1,e59d13636c4cb9c1
data/raw/busi/images/malignant_id_85.png,malignant_id_85.png,malignant,1,ac869b7161ae86bc
data/raw/busi/images/malignant_id_86.png,malignant_id_86.png,malignant,1,a4c69b7865e68696
data/raw/busi/images/malignant_id_87.png,malignant_id_87.png,malignant,1,cdc96b369591e868
data/raw/busi/images/malignant_id_89.png,malignant_id_89.png,malignant,1,f981814e9f1763e8
data/raw/busi/images/malignant_id_90.png,malignant_id_90.png,malignant,1,b6c909e66672928f
data/raw/busi/images/malignant_id_91.png,malignant_id_91.png,malignant,1,e5959b8ca0f29ac3
