cohort,method,k,draw,threshold,sens,spec,spec_frozen_holdout,spec_oracle_holdout,recovery,degenerate,fit_failed
busi,M2a,20,367,0.26832120350764344,0.9477124183006536,0.6650485436893204,0.6359223300970874,0.8252427184466019,0.15384615384615385,False,False
busi,M2a,20,368,0.26832120350764344,0.9044585987261147,0.801980198019802,0.6188118811881188,0.8118811881188119,0.9487179487179487,False,False
busi,M2a,20,369,0.26832120350764344,0.96,0.6411483253588517,0.6363636363636364,0.8277511961722488,0.02500000000000013,False,False
busi,M2a,20,370,0.26832120350764344,0.8258064516129032,0.9019607843137255,0.6225490196078431,0.8186274509803921,1.4250000000000003,False,False
busi,M2a,20,371,0.26832120350764344,0.9423076923076923,0.6798029556650246,0.625615763546798,0.8177339901477833,0.2820512820512817,False,False
busi,M2a,20,372,0.26832120350764344,0.9161290322580645,0.75,0.6176470588235294,0.8137254901960784,0.6749999999999999,False,False
busi,M2a,20,373,0.26832120350764344,0.922077922077922,0.7365853658536585,0.6390243902439025,0.824390243902439,0.5263157894736843,False,False
busi,M2a,20,374,0.26832120350764344,0.9225806451612903,0.7352941176470589,0.6274509803921569,0.8137254901960784,0.578947368421053,False,False
busi,M2a,20,375,0.26832120350764344,0.8823529411764706,0.8203883495145631,0.6116504854368932,0.8106796116504854,1.048780487804878,False,False
busi,M2a,20,376,0.26832120350764344,0.9548387096774194,0.6372549019607843,0.6470588235294118,0.8284313725490197,-0.054054054054054466,False,False
busi,M2a,20,377,0.26832120350764344,0.9210526315789473,0.7632850241545893,0.6231884057971014,0.8164251207729468,0.7249999999999999,False,False
busi,M2a,20,378,0.26832120350764344,0.9354838709677419,0.7058823529411765,0.6274509803921569,0.8186274509803921,0.4102564102564106,False,False
busi,M2a,20,379,0.26832120350764344,0.8701298701298701,0.8292682926829268,0.6195121951219512,0.8195121951219512,1.048780487804878,False,False
busi,M2a,20,380,0.26832120350764344,0.8535031847133758,0.8960396039603961,0.6237623762376238,0.8168316831683168,1.4102564102564108,False,False
busi,M2a,20,381,0.26832120350764344,0.9235668789808917,0.7524752475247525,0.6188118811881188,0.8168316831683168,0.6750000000000002,False,False
busi,M2a,20,382,0.26832120350764344,0.934640522875817,0.7087378640776699,0.6310679611650486,0.8106796116504854,0.43243243243243246,False,False
busi,M2a,20,383,0.26832120350764344,0.9602649006622517,0.6201923076923077,0.625,0.8173076923076923,-0.024999999999999915,False,False
busi,M2a,20,384,0.26832120350764344,0.910828025477707,0.7772277227722773,0.6237623762376238,0.8168316831683168,0.7948717948717952,False,False
busi,M2a,20,385,0.26832120350764344,0.9032258064516129,0.7843137254901961,0.6323529411764706,0.8284313725490197,0.7749999999999998,False,False
busi,M2a,20,386,0.26832120350764344,0.8562091503267973,0.8786407766990292,0.6262135922330098,0.8203883495145631,1.3000000000000005,False,False
busi,M2a,20,387,0.26832120350764344,0.9084967320261438,0.7961165048543689,0.6310679611650486,0.8203883495145631,0.8717948717948718,False,False
busi,M2a,20,388,0.26832120350764344,0.922077922077922,0.7219512195121951,0.6487804878048781,0.8292682926829268,0.40540540540540526,False,False
busi,M2a,20,389,0.26832120350764344,0.9426751592356688,0.693069306930693,0.6237623762376238,0.8118811881188119,0.3684210526315786,False,False
busi,M2a,20,390,0.26832120350764344,0.9119496855345912,0.8,0.635,0.815,0.9166666666666672,False,False
busi,M2a,20,391,0.26832120350764344,0.9078947368421053,0.821256038647343,0.6280193236714976,0.821256038647343,1.0,False,False
busi,M2a,20,392,0.26832120350764344,0.9066666666666666,0.7990430622009569,0.631578947368421,0.8229665071770335,0.8749999999999999,False,False
busi,M2a,20,393,0.26832120350764344,0.9551282051282052,0.6206896551724138,0.6206896551724138,0.8177339901477833,0.0,False,True
busi,M2a,20,394,0.26832120350764344,0.9299363057324841,0.7178217821782178,0.6336633663366337,0.8267326732673267,0.43589743589743585,False,False
busi,M2a,20,395,0.26832120350764344,0.8571428571428571,0.8878048780487805,0.624390243902439,0.8146341463414634,1.384615384615385,False,False
busi,M2a,20,396,0.26832120350764344,0.9407894736842105,0.642512077294686,0.6231884057971014,0.821256038647343,0.09756097560975598,False,False
busi,M2a,20,397,0.26832120350764344,0.9096774193548387,0.7843137254901961,0.6274509803921569,0.8137254901960784,0.8421052631578947,False,False
busi,M2a,20,398,0.26832120350764344,0.9294871794871795,0.7339901477832512,0.625615763546798,0.812807881773399,0.5789473684210525,False,False
busi,M2a,20,399,0.26832120350764344,0.922077922077922,0.7365853658536585,0.6341463414634146,0.8195121951219512,0.5526315789473685,False,False
busi,M2a,20,400,0.26832120350764344,0.9617834394904459,0.594059405940594,0.6188118811881188,0.8217821782178217,-0.12195121951219526,False,False
busi,M2a,20,401,0.26832120350764344,0.9144736842105263,0.7681159420289855,0.6376811594202898,0.821256038647343,0.7105263157894737,False,False
busi,M2a,20,402,0.26832120350764344,0.954248366013072,0.6310679611650486,0.6310679611650486,0.8203883495145631,0.0,False,True
busi,M2a,20,403,0.26832120350764344,0.9050632911392406,0.7910447761194029,0.6169154228855721,0.8159203980099502,0.875,False,False
busi,M2a,20,404,0.26832120350764344,0.9419354838709677,0.696078431372549,0.6176470588235294,0.8088235294117647,0.41025641025640996,False,False
busi,M2a,20,405,0.26832120350764344,0.910828025477707,0.7772277227722773,0.6237623762376238,0.8168316831683168,0.7948717948717952,False,False
busi,M2a,20,406,0.26832120350764344,0.8758169934640523,0.8446601941747572,0.6262135922330098,0.8203883495145631,1.125,False,False
busi,M2a,20,407,0.26832120350764344,0.9551282051282052,0.6305418719211823,0.6305418719211823,0.8226600985221675,0.0,False,True
busi,M2a,20,408,0.26832120350764344,0.961038961038961,0.5902439024390244,0.6195121951219512,0.8146341463414634,-0.15000000000000016,False,False
busi,M2a,20,409,0.26832120350764344,0.8709677419354839,0.8431372549019608,0.6372549019607843,0.8235294117647058,1.1052631578947372,False,False
busi,M2a,20,410,0.26832120350764344,0.9358974358974359,0.7093596059113301,0.6305418719211823,0.812807881773399,0.4324324324324325,False,False
busi,M2a,20,411,0.26832120350764344,0.9215686274509803,0.7572815533980582,0.6262135922330098,0.8155339805825242,0.6923076923076923,False,False
busi,M2a,20,412,0.26832120350764344,0.9551282051282052,0.625615763546798,0.6403940886699507,0.8275862068965517,-0.07894736842105254,False,False
busi,M2a,20,413,0.26832120350764344,0.9423076923076923,0.6945812807881774,0.6157635467980296,0.812807881773399,0.40000000000000013,False,False
busi,M2a,20,414,0.26832120350764344,0.9605263157894737,0.6280193236714976,0.6280193236714976,0.8115942028985508,0.0,False,False
busi,M2a,20,415,0.26832120350764344,0.8910256410256411,0.8275862068965517,0.625615763546798,0.8177339901477833,1.0512820512820513,False,False
busi,M2a,20,416,0.26832120350764344,0.8278145695364238,0.8990384615384616,0.6201923076923077,0.8173076923076923,1.4146341463414638,False,False
busi,M2a,20,417,0.26832120350764344,0.9536423841059603,0.625,0.6298076923076923,0.8221153846153846,-0.024999999999999915,False,False
busi,M2a,20,418,0.26832120350764344,0.9210526315789473,0.7584541062801933,0.6376811594202898,0.8164251207729468,0.6756756756756761,False,False
busi,M2a,20,419,0.26832120350764344,0.9096774193548387,0.7941176470588235,0.6421568627450981,0.8186274509803921,0.8611111111111109,False,False
busi,M2a,20,420,0.26832120350764344,0.88,0.8373205741626795,0.6363636363636364,0.8277511961722488,1.0500000000000003,False,False
busi,M2a,20,421,0.26832120350764344,0.9161290322580645,0.7745098039215687,0.6372549019607843,0.8382352941176471,0.6829268292682928,False,False
busi,M2a,20,422,0.26832120350764344,0.94,0.7033492822966507,0.6363636363636364,0.8277511961722488,0.3500000000000001,False,False
busi,M2a,20,423,0.26832120350764344,0.9210526315789473,0.7536231884057971,0.6376811594202898,0.821256038647343,0.6315789473684214,False,False
busi,M2a,20,424,0.26832120350764344,0.9607843137254902,0.6116504854368932,0.6310679611650486,0.8155339805825242,-0.10526315789473745,False,False
busi,M2a,20,425,0.26832120350764344,0.8451612903225807,0.9019607843137255,0.6323529411764706,0.8235294117647058,1.4102564102564106,False,False
busi,M2a,20,426,0.26832120350764344,0.8782051282051282,0.8325123152709359,0.6354679802955665,0.812807881773399,1.111111111111111,False,False
busi,M2a,20,427,0.26832120350764344,0.8823529411764706,0.8300970873786407,0.6359223300970874,0.8203883495145631,1.0526315789473684,False,False
busi,M2a,20,428,0.26832120350764344,0.9084967320261438,0.7669902912621359,0.6262135922330098,0.8203883495145631,0.725,False,False
busi,M2a,20,429,0.26832120350764344,0.8636363636363636,0.8731707317073171,0.624390243902439,0.8195121951219512,1.2750000000000004,False,False
busi,M2a,20,430,0.26832120350764344,0.9490445859872612,0.6485148514851485,0.6386138613861386,0.8267326732673267,0.05263157894736848,False,False
busi,M2a,20,431,0.26832120350764344,0.9403973509933775,0.6634615384615384,0.6394230769230769,0.8221153846153846,0.13157894736842118,False,False
busi,M2a,20,432,0.26832120350764344,0.9666666666666667,0.631578947368421,0.6267942583732058,0.8181818181818182,0.02499999999999955,False,False
busi,M2a,20,433,0.26832120350764344,0.8838709677419355,0.8431372549019608,0.6372549019607843,0.8333333333333334,1.0499999999999998,False,False
busi,M2a,20,434,0.26832120350764344,0.9225806451612903,0.7549019607843137,0.6323529411764706,0.8284313725490197,0.6249999999999998,False,False
busi,M2a,20,435,0.26832120350764344,0.954248366013072,0.5922330097087378,0.6359223300970874,0.8300970873786407,-0.22500000000000056,False,False
busi,M2a,20,436,0.26832120350764344,0.9,0.8277511961722488,0.6363636363636364,0.8277511961722488,1.0,False,False
busi,M2a,20,437,0.26832120350764344,0.9285714285714286,0.7268292682926829,0.624390243902439,0.8195121951219512,0.525,False,False
busi,M2a,20,438,0.26832120350764344,0.9551282051282052,0.625615763546798,0.625615763546798,0.8177339901477833,0.0,False,True
busi,M2a,20,439,0.26832120350764344,0.8881578947368421,0.821256038647343,0.6328502415458938,0.8164251207729468,1.0263157894736843,False,False
busi,M2a,20,440,0.26832120350764344,0.869281045751634,0.8349514563106796,0.6262135922330098,0.8203883495145631,1.075,False,False
busi,M2a,20,441,0.26832120350764344,0.9078947368421053,0.7874396135265701,0.6231884057971014,0.8115942028985508,0.8717948717948718,False,False
busi,M2a,20,442,0.26832120350764344,0.8823529411764706,0.8349514563106796,0.6310679611650486,0.8252427184466019,1.05,False,False
busi,M2a,20,443,0.26832120350764344,0.9285714285714286,0.7219512195121951,0.6341463414634146,0.824390243902439,0.4615384615384615,False,False
busi,M2a,20,444,0.26832120350764344,0.9419354838709677,0.6666666666666666,0.6421568627450981,0.8333333333333334,0.12820512820512775,False,False
busi,M2a,20,445,0.26832120350764344,0.9019607843137255,0.7864077669902912,0.6262135922330098,0.8203883495145631,0.825,False,False
busi,M2a,20,446,0.26832120350764344,0.9548387096774194,0.6274509803921569,0.6274509803921569,0.8137254901960784,0.0,False,True
busi,M2a,20,447,0.26832120350764344,0.9548387096774194,0.6274509803921569,0.6274509803921569,0.8186274509803921,0.0,False,True
busi,M2a,20,448,0.26832120350764344,0.8571428571428571,0.8926829268292683,0.6292682926829268,0.8195121951219512,1.384615384615385,False,False
busi,M2a,20,449,0.26832120350764344,0.8888888888888888,0.8203883495145631,0.6262135922330098,0.8155339805825242,1.0256410256410255,False,False
busi,M2a,20,450,0.26832120350764344,0.864516129032258,0.8774509803921569,0.6323529411764706,0.8186274509803921,1.3157894736842106,False,False
busi,M2a,20,451,0.26832120350764344,0.948051948051948,0.6536585365853659,0.6195121951219512,0.8195121951219512,0.17073170731707335,False,False
busi,M2a,20,452,0.26832120350764344,0.9470198675496688,0.7019230769230769,0.6346153846153846,0.8173076923076923,0.3684210526315788,False,False
busi,M2a,20,453,0.26832120350764344,0.9150326797385621,0.7572815533980582,0.6359223300970874,0.8203883495145631,0.6578947368421053,False,False
busi,M2a,20,454,0.26832120350764344,0.9215686274509803,0.7233009708737864,0.6310679611650486,0.8203883495145631,0.48717948717948717,False,False
busi,M2a,20,455,0.26832120350764344,0.8701298701298701,0.8634146341463415,0.624390243902439,0.8146341463414634,1.2564102564102566,False,False
busi,M2a,20,456,0.26832120350764344,0.9155844155844156,0.7658536585365854,0.624390243902439,0.8195121951219512,0.7250000000000003,False,False
busi,M2a,20,457,0.26832120350764344,0.9090909090909091,0.7951219512195122,0.6292682926829268,0.8146341463414634,0.8947368421052636,False,False
busi,M2a,20,458,0.26832120350764344,0.8116883116883117,0.9073170731707317,0.6146341463414634,0.8097560975609757,1.4999999999999998,False,False
busi,M2a,20,459,0.26832120350764344,0.9102564102564102,0.7684729064039408,0.625615763546798,0.812807881773399,0.7631578947368418,False,False
busi,M2a,20,460,0.26832120350764344,0.9038461538461539,0.7881773399014779,0.6305418719211823,0.8226600985221675,0.8205128205128207,False,False
busi,M2a,20,461,0.26832120350764344,0.9605263157894737,0.5990338164251208,0.6328502415458938,0.821256038647343,-0.17948717948717974,False,False
busi,M2a,20,462,0.26832120350764344,0.9551282051282052,0.6305418719211823,0.6305418719211823,0.8177339901477833,0.0,False,True
busi,M2a,20,463,0.26832120350764344,0.8598726114649682,0.8811881188118812,0.6287128712871287,0.8217821782178217,1.3076923076923082,False,False
busi,M2a,20,464,0.26832120350764344,0.9551282051282052,0.645320197044335,0.645320197044335,0.8177339901477833,0.0,False,True
busi,M2a,20,465,0.26832120350764344,0.9602649006622517,0.6298076923076923,0.6346153846153846,0.8173076923076923,-0.026315789473684115,False,False
busi,M2a,20,466,0.26832120350764344,0.9171974522292994,0.7673267326732673,0.6188118811881188,0.8217821782178217,0.7317073170731709,False,False
busi,M2a,20,467,0.26832120350764344,0.9554140127388535,0.6287128712871287,0.6287128712871287,0.8168316831683168,0.0,False,True
busi,M2a,20,468,0.26832120350764344,0.9090909090909091,0.7658536585365854,0.624390243902439,0.8097560975609757,0.7631578947368419,False,False
busi,M2a,20,469,0.26832120350764344,0.8516129032258064,0.8970588235294118,0.6176470588235294,0.8137254901960784,1.4250000000000003,False,False
busi,M2a,20,470,0.26832120350764344,0.9177215189873418,0.7562189054726368,0.6318407960199005,0.8208955223880597,0.6578947368421051,False,False
busi,M2a,20,471,0.26832120350764344,0.9615384615384616,0.6009852216748769,0.6305418719211823,0.8275862068965517,-0.14999999999999983,False,False
busi,M2a,20,472,0.26832120350764344,0.8774193548387097,0.8235294117647058,0.6225490196078431,0.8137254901960784,1.051282051282051,False,False
busi,M2a,20,473,0.26832120350764344,0.9673202614379085,0.5097087378640777,0.6407766990291263,0.8349514563106796,-0.6750000000000006,False,False
busi,M2a,20,474,0.26832120350764344,0.8571428571428571,0.8829268292682927,0.6292682926829268,0.8146341463414634,1.3684210526315794,False,False
busi,M2a,20,475,0.26832120350764344,0.9407894736842105,0.7053140096618358,0.6328502415458938,0.821256038647343,0.38461538461538464,False,False
busi,M2a,20,476,0.26832120350764344,0.9551282051282052,0.5862068965517241,0.625615763546798,0.8226600985221675,-0.20000000000000034,False,False
busi,M2a,20,477,0.26832120350764344,0.9096774193548387,0.7843137254901961,0.6323529411764706,0.8235294117647058,0.794871794871795,False,False
busi,M2a,20,478,0.26832120350764344,0.922077922077922,0.7317073170731707,0.6341463414634146,0.8292682926829268,0.5,False,False
busi,M2a,20,479,0.26832120350764344,0.9299363057324841,0.7227722772277227,0.6237623762376238,0.8118811881188119,0.526315789473684,False,False
busi,M2a,20,480,0.26832120350764344,0.9230769230769231,0.7536945812807881,0.6206896551724138,0.8078817733990148,0.7105263157894735,False,False
busi,M2a,20,481,0.26832120350764344,0.9358974358974359,0.7044334975369458,0.6403940886699507,0.8275862068965517,0.3421052631578949,False,False
busi,M2a,20,482,0.26832120350764344,0.92,0.7464114832535885,0.6267942583732058,0.8229665071770335,0.6097560975609757,False,False
busi,M2a,20,483,0.26832120350764344,0.9155844155844156,0.7609756097560976,0.6292682926829268,0.824390243902439,0.6750000000000002,False,False
busi,M2a,20,484,0.26832120350764344,0.9084967320261438,0.7912621359223301,0.6359223300970874,0.8155339805825242,0.8648648648648649,False,False
busi,M2a,20,485,0.26832120350764344,0.9615384615384616,0.5862068965517241,0.6305418719211823,0.8275862068965517,-0.2250000000000003,False,False
busi,M2a,20,486,0.26832120350764344,0.9738562091503268,0.5533980582524272,0.6310679611650486,0.8155339805825242,-0.42105263157894796,False,False
busi,M2a,20,487,0.26832120350764344,0.9675324675324676,0.6195121951219512,0.6292682926829268,0.8146341463414634,-0.05263157894736849,False,False
busi,M2a,20,488,0.26832120350764344,0.9276315789473685,0.748792270531401,0.6280193236714976,0.8260869565217391,0.6097560975609756,False,False
busi,M2a,20,489,0.26832120350764344,0.8947368421052632,0.8067632850241546,0.6231884057971014,0.8164251207729468,0.9500000000000004,False,False
busi,M2a,20,490,0.26832120350764344,0.967741935483871,0.6176470588235294,0.6225490196078431,0.8186274509803921,-0.024999999999999915,False,False
busi,M2a,20,491,0.26832120350764344,0.9,0.8038277511961722,0.6267942583732058,0.8181818181818182,0.9249999999999996,False,False
busi,M2a,20,492,0.26832120350764344,0.9078947368421053,0.7729468599033816,0.6328502415458938,0.8164251207729468,0.7631578947368421,False,False
busi,M2a,20,493,0.26832120350764344,0.8471337579617835,0.900990099009901,0.6336633663366337,0.8118811881188119,1.4999999999999998,False,False
busi,M2a,20,494,0.26832120350764344,0.9668874172185431,0.5913461538461539,0.625,0.8125,-0.17948717948717943,False,False
busi,M2a,20,495,0.26832120350764344,0.9415584415584416,0.7121951219512195,0.6292682926829268,0.8195121951219512,0.43589743589743585,False,False
busi,M2a,20,496,0.26832120350764344,0.9006622516556292,0.7836538461538461,0.6442307692307693,0.8269230769230769,0.7631578947368423,False,False
busi,M2a,20,497,0.26832120350764344,0.9276315789473685,0.748792270531401,0.6280193236714976,0.821256038647343,0.625,False,False
busi,M2a,20,498,0.26832120350764344,0.9285714285714286,0.751219512195122,0.6341463414634146,0.8195121951219512,0.6315789473684212,False,False
busi,M2a,20,499,0.26832120350764344,0.9545454545454546,0.6146341463414634,0.6341463414634146,0.824390243902439,-0.10256410256410269,False,False
busi,M2a,30,0,0.26832120350764344,0.922077922077922,0.7384615384615385,0.6358974358974359,0.8358974358974359,0.512820512820513,False,False
busi,M2a,30,1,0.26832120350764344,0.9210526315789473,0.7411167512690355,0.6192893401015228,0.8121827411167513,0.6315789473684211,False,False
busi,M2a,30,2,0.26832120350764344,0.9205298013245033,0.7424242424242424,0.6212121212121212,0.8181818181818182,0.6153846153846153,False,False
busi,M2a,30,3,0.26832120350764344,0.868421052631579,0.8477157360406091,0.6345177664974619,0.817258883248731,1.1666666666666665,False,False
busi,M2a,30,4,0.26832120350764344,0.9133333333333333,0.7839195979899497,0.6331658291457286,0.8190954773869347,0.8108108108108106,False,False
busi,M2a,30,5,0.26832120350764344,0.9215686274509803,0.7448979591836735,0.6326530612244898,0.8214285714285714,0.5945945945945948,False,False
busi,M2a,30,6,0.26832120350764344,0.9060402684563759,0.785,0.61,0.815,0.8536585365853663,False,False
busi,M2a,30,7,0.26832120350764344,0.9084967320261438,0.7755102040816326,0.6224489795918368,0.8112244897959183,0.8108108108108109,False,False
busi,M2a,30,8,0.26832120350764344,0.92,0.7437185929648241,0.6180904522613065,0.8190954773869347,0.625,False,False
busi,M2a,30,9,0.26832120350764344,0.92,0.7537688442211056,0.6381909547738693,0.8291457286432161,0.605263157894737,False,False
busi,M2a,30,10,0.26832120350764344,0.8581081081081081,0.8805970149253731,0.6517412935323383,0.8109452736318408,1.4375000000000002,False,False
busi,M2a,30,11,0.26832120350764344,0.9251700680272109,0.7722772277227723,0.6435643564356436,0.8316831683168316,0.6842105263157897,False,False
busi,M2a,30,12,0.26832120350764344,0.9605263157894737,0.5939086294416244,0.6294416243654822,0.8223350253807107,-0.18421052631578944,False,False
busi,M2a,30,13,0.26832120350764344,0.8986486486486487,0.7960199004975125,0.6368159203980099,0.8208955223880597,0.8648648648648649,False,False
busi,M2a,30,14,0.26832120350764344,0.88,0.8341708542713567,0.628140703517588,0.8090452261306532,1.138888888888889,False,False
busi,M2a,30,15,0.26832120350764344,0.961038961038961,0.6051282051282051,0.6410256410256411,0.8358974358974359,-0.18421052631579,False,False
busi,M2a,30,16,0.26832120350764344,0.8431372549019608,0.8979591836734694,0.6122448979591837,0.8112244897959183,1.4358974358974361,False,False
busi,M2a,30,17,0.26832120350764344,0.9,0.8090452261306532,0.628140703517588,0.8090452261306532,1.0,False,False
busi,M2a,30,18,0.26832120350764344,0.9150326797385621,0.7551020408163265,0.6224489795918368,0.8214285714285714,0.6666666666666665,False,False
busi,M2a,30,19,0.26832120350764344,0.9324324324324325,0.7164179104477612,0.6169154228855721,0.8059701492537313,0.5263157894736841,False,False
busi,M2a,30,20,0.26832120350764344,0.9271523178807947,0.7272727272727273,0.6262626262626263,0.8282828282828283,0.5,False,False
busi,M2a,30,21,0.26832120350764344,0.8648648648648649,0.8606965174129353,0.6268656716417911,0.8109452736318408,1.2702702702702704,False,False
busi,M2a,30,22,0.26832120350764344,0.8851351351351351,0.8308457711442786,0.6318407960199005,0.8258706467661692,1.0256410256410255,False,False
busi,M2a,30,23,0.26832120350764344,0.9333333333333333,0.7286432160804021,0.6080402010050251,0.8040201005025126,0.6153846153846155,False,False
busi,M2a,30,24,0.26832120350764344,0.881578947368421,0.8274111675126904,0.6142131979695431,0.817258883248731,1.05,False,False
busi,M2a,30,25,0.26832120350764344,0.961038961038961,0.5897435897435898,0.6256410256410256,0.8256410256410256,-0.17948717948717943,False,False
busi,M2a,30,26,0.26832120350764344,0.869281045751634,0.8673469387755102,0.6275510204081632,0.8112244897959183,1.3055555555555556,False,False
busi,M2a,30,27,0.26832120350764344,0.9671052631578947,0.6345177664974619,0.6395939086294417,0.8274111675126904,-0.02702702702702711,False,False
busi,M2a,30,28,0.26832120350764344,0.9072847682119205,0.8131313131313131,0.6565656565656566,0.8232323232323232,0.9393939393939397,False,False
busi,M2a,30,29,0.26832120350764344,0.9246575342465754,0.729064039408867,0.6305418719211823,0.8177339901477833,0.5263157894736842,False,False
busi,M2a,30,30,0.26832120350764344,0.9060402684563759,0.785,0.625,0.82,0.8205128205128209,False,False
busi,M2a,30,31,0.26832120350764344,0.9246575342465754,0.7536945812807881,0.625615763546798,0.8226600985221675,0.6499999999999998,False,False
busi,M2a,30,32,0.26832120350764344,0.9328859060402684,0.705,0.62,0.815,0.43589743589743585,False,False
busi,M2a,30,33,0.26832120350764344,0.8701298701298701,0.8615384615384616,0.6358974358974359,0.8153846153846154,1.2571428571428573,False,False
busi,M2a,30,34,0.26832120350764344,0.9251700680272109,0.7475247524752475,0.6386138613861386,0.8316831683168316,0.5641025641025642,False,False
busi,M2a,30,35,0.26832120350764344,0.9523809523809523,0.7029702970297029,0.6336633663366337,0.8217821782178217,0.3684210526315788,False,False
busi,M2a,30,36,0.26832120350764344,0.9256756756756757,0.7412935323383084,0.6417910447761194,0.8308457711442786,0.5263157894736841,False,False
busi,M2a,30,37,0.26832120350764344,0.935064935064935,0.6974358974358974,0.6358974358974359,0.8307692307692308,0.3157894736842104,False,False
busi,M2a,30,38,0.26832120350764344,0.9078947368421053,0.7868020304568528,0.6142131979695431,0.8121827411167513,0.871794871794872,False,False
busi,M2a,30,39,0.26832120350764344,0.9072847682119205,0.797979797979798,0.6515151515151515,0.8181818181818182,0.8787878787878787,False,False
busi,M2a,30,40,0.26832120350764344,0.9411764705882353,0.6683673469387755,0.6326530612244898,0.8163265306122449,0.19444444444444436,False,False
busi,M2a,30,41,0.26832120350764344,0.9266666666666666,0.7286432160804021,0.6331658291457286,0.8090452261306532,0.5428571428571434,False,False
busi,M2a,30,42,0.26832120350764344,0.958904109589041,0.6108374384236454,0.6305418719211823,0.8275862068965517,-0.09999999999999988,False,False
busi,M2a,30,43,0.26832120350764344,0.9215686274509803,0.7602040816326531,0.6377551020408163,0.8214285714285714,0.6666666666666669,False,False
busi,M2a,30,44,0.26832120350764344,0.8993288590604027,0.795,0.63,0.82,0.8684210526315794,False,False
busi,M2a,30,45,0.26832120350764344,0.9133333333333333,0.7587939698492462,0.628140703517588,0.8291457286432161,0.6499999999999996,False,False
busi,M2a,30,46,0.26832120350764344,0.954248366013072,0.6428571428571429,0.6377551020408163,0.8316326530612245,0.026315789473684528,False,False
busi,M2a,30,47,0.26832120350764344,0.8707482993197279,0.8366336633663366,0.6237623762376238,0.8217821782178217,1.0750000000000002,False,False
busi,M2a,30,48,0.26832120350764344,0.9466666666666667,0.678391959798995,0.6180904522613065,0.8140703517587939,0.30769230769230793,False,False
busi,M2a,30,49,0.26832120350764344,0.9675324675324676,0.5897435897435898,0.6307692307692307,0.8256410256410256,-0.21052631578947353,False,False
busi,M2a,30,50,0.26832120350764344,0.9072847682119205,0.7828282828282829,0.6212121212121212,0.8080808080808081,0.8648648648648651,False,False
busi,M2a,30,51,0.26832120350764344,0.9539473684210527,0.6243654822335025,0.6395939086294417,0.8274111675126904,-0.08108108108108132,False,False
busi,M2a,30,52,0.26832120350764344,0.9477124183006536,0.6938775510204082,0.6377551020408163,0.8367346938775511,0.282051282051282,False,False
busi,M2a,30,53,0.26832120350764344,0.9060402684563759,0.805,0.615,0.805,1.0,False,False
busi,M2a,30,54,0.26832120350764344,0.9006622516556292,0.7878787878787878,0.6262626262626263,0.8080808080808081,0.8888888888888887,False,False
busi,M2a,30,55,0.26832120350764344,0.8741721854304636,0.8282828282828283,0.6262626262626263,0.8181818181818182,1.0526315789473681,False,False
busi,M2a,30,56,0.26832120350764344,0.9602649006622517,0.601010101010101,0.6414141414141414,0.8232323232323232,-0.2222222222222225,False,False
busi,M2a,30,57,0.26832120350764344,0.9358974358974359,0.694300518134715,0.616580310880829,0.8134715025906736,0.3947368421052634,False,False
busi,M2a,30,58,0.26832120350764344,0.9271523178807947,0.7323232323232324,0.6262626262626263,0.8232323232323232,0.5384615384615388,False,False
busi,M2a,30,59,0.26832120350764344,0.9863945578231292,0.4900990099009901,0.6386138613861386,0.8217821782178217,-0.8108108108108112,False,False
busi,M2a,30,60,0.26832120350764344,0.9473684210526315,0.6548223350253807,0.6243654822335025,0.817258883248731,0.15789473684210514,False,False
busi,M2a,30,61,0.26832120350764344,0.9452054794520548,0.6847290640394089,0.625615763546798,0.8226600985221675,0.3000000000000002,False,False
busi,M2a,30,62,0.26832120350764344,0.934640522875817,0.7346938775510204,0.6326530612244898,0.8214285714285714,0.5405405405405408,False,False
busi,M2a,30,63,0.26832120350764344,0.9333333333333333,0.6934673366834171,0.6331658291457286,0.8241206030150754,0.3157894736842107,False,False
busi,M2a,30,64,0.26832120350764344,0.9060402684563759,0.82,0.645,0.825,0.9722222222222222,False,False
busi,M2a,30,65,0.26832120350764344,0.9319727891156463,0.698019801980198,0.6188118811881188,0.8217821782178217,0.3902439024390243,False,False
busi,M2a,30,66,0.26832120350764344,0.9013157894736842,0.8071065989847716,0.6243654822335025,0.817258883248731,0.9473684210526314,False,False
busi,M2a,30,67,0.26832120350764344,0.9403973509933775,0.6919191919191919,0.6161616161616161,0.8131313131313131,0.38461538461538475,False,False
busi,M2a,30,68,0.26832120350764344,0.9178082191780822,0.7536945812807881,0.6403940886699507,0.8226600985221675,0.6216216216216215,False,False
busi,M2a,30,69,0.26832120350764344,0.8741258741258742,0.8203883495145631,0.6262135922330098,0.8203883495145631,1.0,False,False
busi,M2a,30,70,0.26832120350764344,0.8733333333333333,0.8241206030150754,0.6130653266331658,0.8040201005025126,1.1052631578947367,False,False
busi,M2a,30,71,0.26832120350764344,0.9477124183006536,0.6632653061224489,0.6275510204081632,0.8163265306122449,0.18918918918918906,False,False
busi,M2a,30,72,0.26832120350764344,0.9473684210526315,0.6700507614213198,0.6243654822335025,0.817258883248731,0.236842105263158,False,False
busi,M2a,30,73,0.26832120350764344,0.9054054054054054,0.7860696517412935,0.6119402985074627,0.8109452736318408,0.875,False,False
